2024-05-16 12:17:13,163 INFO [main] o.e.d.c.t.i.AdminUserInitializer [AdminUserInitializer.java:119] Assigned role [ROLE_ADMINISTRATOR] to user [admin] in tenant [default-tenant]
2024-05-16 12:17:13,165 INFO [main] o.e.d.c.t.i.AdminUserInitializer [AdminUserInitializer.java:119] Assigned role [ROLE_DEVELOPER] to user [admin] in tenant [default-tenant]
2024-05-16 12:17:13,167 INFO [main] o.e.d.c.t.i.AdminUserInitializer [AdminUserInitializer.java:119] Assigned role [ROLE_OPERATOR] to user [admin] in tenant [default-tenant]
2024-05-16 12:17:13,167 INFO [main] o.e.d.c.t.i.AdminUserInitializer [AdminUserInitializer.java:81] Completed.
2024-05-16 12:17:13,167 INFO [main] o.e.d.c.i.s.SynchronizationInitializer [SynchronizationInitializer.java:63] Executing...
2024-05-16 12:17:16,390 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-workspace-menu/extensions/workspace-menu-new-template-mjs.extension:workspace-menu-new-template-mjs
2024-05-16 12:17:16,390 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: expose:/template-database-table/project.json:template-database-table
2024-05-16 12:17:16,390 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/test/extensions/test.extension:test
2024-05-16 12:17:16,390 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: expose:/ide-import/project.json:ide-import
2024-05-16 12:17:16,390 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-terminal/extensions/menu/terminal.extension:terminal
2024-05-16 12:17:16,390 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-data-structures/extensions/view-editor.extension:view-editor
2024-05-16 12:17:16,390 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide/extensions/workbench.extension:workbench
2024-05-16 12:17:16,390 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-workspace-menu/extensions/workspace-menu-new-template-html.extension:workspace-menu-new-template-html
2024-05-16 12:17:16,390 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-operations/services/artefacts/web-expose/artefacts-web-expose.extension:artefacts-web-expose
2024-05-16 12:17:16,390 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: expose:/ide-form-builder-menu/project.json:ide-form-builder-menu
2024-05-16 12:17:16,391 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extensionpoint:/portal/ui/launchpad/perspective.extensionpoint:portal
2024-05-16 12:17:16,391 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-console/extensions/console.extension:console
2024-05-16 12:17:16,391 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: expose:/ide-jobs-menu/project.json:ide-jobs-menu
2024-05-16 12:17:16,391 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-git-branches/extensions/git-branches-remote.extension:git-branches-remote
2024-05-16 12:17:16,391 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-git/extensions/menu/help.extension:help
2024-05-16 12:17:16,391 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-git/extensions/history-view.extension:history-view
2024-05-16 12:17:16,391 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extensionpoint:/portal/ui/launchpad/tile.extensionpoint:portal-tile
2024-05-16 12:17:16,391 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-operations/services/artefacts/csvim/artefacts-csvim.extension:artefacts-csvim
2024-05-16 12:17:16,391 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-jobs/extensions/job-logs.extension:job-logs
2024-05-16 12:17:16,391 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-operations/services/artefacts/extensions/artefacts-extensions.extension:artefacts-extensions
2024-05-16 12:17:16,391 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-security/extensions/access.extension:access
2024-05-16 12:17:16,391 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/theme-quartz-dark/extensions/theme.extension:theme
2024-05-16 12:17:16,391 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-extensions-menu/extensions/menu/workspace-menu-new-template-extensionpoint.extension:workspace-menu-new-template-extensionpoint
2024-05-16 12:17:16,391 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-logs/extensions/logs.extension:logs
2024-05-16 12:17:16,391 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-security/extensions/access-editor.extension:access-editor
2024-05-16 12:17:16,391 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-jobs-menu/extensions/workspace-menu-new-template-job.extension:workspace-menu-new-template-job
2024-05-16 12:17:16,391 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: expose:/ide-properties/project.json:ide-properties
2024-05-16 12:17:16,391 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-operations/extensions/configurations.extension:configurations
2024-05-16 12:17:16,392 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: expose:/ide-form-builder/project.json:ide-form-builder
2024-05-16 12:17:16,392 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-operations/services/artefacts/entities/artefacts-entities.extension:artefacts-entities
2024-05-16 12:17:16,392 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-entity-menu/extensions/workspace-menu-new-template-edm.extension:workspace-menu-new-template-edm
2024-05-16 12:17:16,392 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-debugger/extensions/menu/help.extension:help
2024-05-16 12:17:16,392 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-terminal/extensions/terminal-view.extension:terminal-view
2024-05-16 12:17:16,392 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/template-listener/template.extension:template
2024-05-16 12:17:16,392 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: expose:/ide-monaco-extensions/project.json:ide-monaco-extensions
2024-05-16 12:17:16,392 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-jobs/extensions/job-trigger.extension:job-trigger
2024-05-16 12:17:16,392 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: expose:/theme-quartz-light/project.json:theme-quartz-light
2024-05-16 12:17:16,392 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extensionpoint:/ide-workspace/ide-workspace-before-unpublish.extensionpoint:ide-workspace-before-unpublish
2024-05-16 12:17:16,392 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-monaco/extensions/code-editor.extension:code-editor
2024-05-16 12:17:16,392 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-logs/extensions/loggers.extension:loggers
2024-05-16 12:17:16,392 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/template-hello-world/template.extension:template
2024-05-16 12:17:16,392 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-operations/services/artefacts/odata-schema/artefacts-odata-schema.extension:artefacts-odata-schema
2024-05-16 12:17:16,392 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/template-html/template.extension:template
2024-05-16 12:17:16,392 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: expose:/ide-logs/project.json:ide-logs
2024-05-16 12:17:16,392 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-jobs/extensions/job-assign.extension:job-assign
2024-05-16 12:17:16,392 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: expose:/ide-actions-service/project.json:ide-actions-service
2024-05-16 12:17:16,393 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-registry/extensions/workspace-after-publish.extension:workspace-after-publish
2024-05-16 12:17:16,393 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-git/extensions/menu/window.extension:window
2024-05-16 12:17:16,393 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: expose:/theme/project.json:theme
2024-05-16 12:17:16,393 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: expose:/ide-extensions/project.json:ide-extensions
2024-05-16 12:17:16,393 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-entity/extensions/entity.extension:entity
2024-05-16 12:17:16,393 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-operations/services/artefacts/odata-handler/artefacts-odata-handler.extension:artefacts-odata-handler
2024-05-16 12:17:16,393 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-extensions/extensions/extensions.extension:extensions
2024-05-16 12:17:16,393 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-operations/extensions/perspective.extension:perspective
2024-05-16 12:17:16,393 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-operations/services/artefacts/markdown/artefacts-markdown.extension:artefacts-markdown
2024-05-16 12:17:16,393 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-listeners/extensions/listener-editor.extension:listener-editor
2024-05-16 12:17:16,393 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: expose:/template-http-client/project.json:template-http-client
2024-05-16 12:17:16,393 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-registry/extensions/registry-view.extension:registry-view
2024-05-16 12:17:16,393 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extensionpoint:/resources-core/extensions/editor.extensionpoint:ide-editor
2024-05-16 12:17:16,393 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: expose:/ide-search/project.json:ide-search
2024-05-16 12:17:16,393 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-operations/extensions/menu/window.extension:window
2024-05-16 12:17:16,393 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: expose:/ide-data-structures/project.json:ide-data-structures
2024-05-16 12:17:16,393 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-operations/services/artefacts/openapi/artefacts-openapi.extension:artefacts-openapi
2024-05-16 12:17:16,393 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extensionpoint:/ide-workspace/ide-workspace-on-save.extensionpoint:ide-workspace-on-save
2024-05-16 12:17:16,393 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/inbox/ui/launchpad/perspective.extension:perspective
2024-05-16 12:17:16,393 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extensionpoint:/inbox/ui/launchpad/view.extensionpoint:inbox-view
2024-05-16 12:17:16,393 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/inbox/ui/launchpad/menu-help.extension:menu-help
2024-05-16 12:17:16,394 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: expose:/ide-jobs/project.json:ide-jobs
2024-05-16 12:17:16,394 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: datasource:/datasources/DefaultDB.datasource:DefaultDB
2024-05-16 12:17:16,394 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/template-http-client/template.extension:template
2024-05-16 12:17:16,394 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extensionpoint:/resources-core/extensions/subview.extensionpoint:ide-subview
2024-05-16 12:17:16,394 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extensionpoint:/ide-operations/services/artefacts/artefacts.extensionpoint:ide-operations-artefacts
2024-05-16 12:17:16,394 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/template-database-table/template.extension:template
2024-05-16 12:17:16,394 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: expose:/ide/project.json:ide
2024-05-16 12:17:16,394 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: expose:/ide-template-service/project.json:ide-template-service
2024-05-16 12:17:16,394 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extensionpoint:/portal/ui/launchpad/view.extensionpoint:portal-view
2024-05-16 12:17:16,394 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extensionpoint:/ide-monaco/api/extensions/fileTypes.extensionpoint:ide-file-types
2024-05-16 12:17:16,394 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: expose:/ide-repository/project.json:ide-repository
2024-05-16 12:17:16,394 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-security/extensions/roles-editor.extension:roles-editor
2024-05-16 12:17:16,394 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-listeners/extensions/listeners.extension:listeners
2024-05-16 12:17:16,394 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extensionpoint:/inbox/ui/launchpad/perspective.extensionpoint:inbox
2024-05-16 12:17:16,394 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-import/extensions/import.extension:import
2024-05-16 12:17:16,394 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-operations/services/artefacts/csv-file/artefacts-csv-file.extension:artefacts-csv-file
2024-05-16 12:17:16,394 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-data-structures/extensions/tables.extension:tables
2024-05-16 12:17:16,394 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: expose:/template-hello-world/project.json:template-hello-world
2024-05-16 12:17:16,394 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/template-websocket/template.extension:template
2024-05-16 12:17:16,394 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: expose:/ide-terminal/project.json:ide-terminal
2024-05-16 12:17:16,394 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-properties/extensions/properties.extension:properties
2024-05-16 12:17:16,395 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-operations/services/artefacts/odata-container/artefacts-odata-container.extension:artefacts-odata-container
2024-05-16 12:17:16,395 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-operations/extensions/artefacts.extension:artefacts
2024-05-16 12:17:16,395 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-terminal/extensions/menu/help.extension:help
2024-05-16 12:17:16,395 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: expose:/ide-csvim/project.json:ide-csvim
2024-05-16 12:17:16,395 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-extensions/extensions/extension-editor.extension:extension-editor
2024-05-16 12:17:16,395 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-operations/services/artefacts/csv/artefacts-csv.extension:artefacts-csv
2024-05-16 12:17:16,395 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-csvim/extensions/csvim-editor.extension:csvim-editor
2024-05-16 12:17:16,395 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-welcome/extensions/welcome.extension:welcome
2024-05-16 12:17:16,395 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-staging/extensions/git-projects.extension:git-projects
2024-05-16 12:17:16,395 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-operations/services/artefacts/security-roles/artefacts-security-roles.extension:artefacts-security-roles
2024-05-16 12:17:16,395 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: expose:/ide-git-branches/project.json:ide-git-branches
2024-05-16 12:17:16,395 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extensionpoint:/inbox/ui/launchpad/dialog-window.extensionpoint:inbox-dialog-window
2024-05-16 12:17:16,395 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: expose:/ide-operations/project.json:ide-operations
2024-05-16 12:17:16,395 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extensionpoint:/ide-jobs/extensions/menu/menu-jobs.extensionpoint:ide-jobs-menu
2024-05-16 12:17:16,395 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-terminal/extensions/terminal-perspective.extension:terminal-perspective
2024-05-16 12:17:16,395 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/qunit/extensions/qunit.extension:qunit
2024-05-16 12:17:16,395 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-operations/services/artefacts/data-views/artefacts-data-views.extension:artefacts-data-views
2024-05-16 12:17:16,395 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: access:/resources/resources.access:1
2024-05-16 12:17:16,395 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: expose:/ide-console/project.json:ide-console
2024-05-16 12:17:16,396 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: access:/theme/public.access:1
2024-05-16 12:17:16,396 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: expose:/qunit/project.json:qunit
2024-05-16 12:17:16,396 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-operations/services/artefacts/bpmn/artefacts-bpmn.extension:artefacts-bpmn
2024-05-16 12:17:16,396 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide/extensions/menu/file.extension:file
2024-05-16 12:17:16,396 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/inbox/ui/launchpad/Home/view.extension:view
2024-05-16 12:17:16,396 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-projects/extensions/projects.extension:projects
2024-05-16 12:17:16,396 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-problems/extensions/problem-details.extension:problem-details
2024-05-16 12:17:16,396 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: expose:/ide-git-projects/project.json:ide-git-projects
2024-05-16 12:17:16,396 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/theme-quartz-light/extensions/theme.extension:theme
2024-05-16 12:17:16,396 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: extension:/ide-data-structures/extensions/views.extension:views
2024-05-16 12:17:16,396 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: expose:/ide-publisher-service/project.json:ide-publisher-service
2024-05-16 12:17:16,396 INFO [main] o.e.d.c.i.s.SynchronizationProcessor [SynchronizationProcessor.java:197] Processing a new artefact: expose:/template-html/project.json:template-html
